symbol,chain,protocol,liqPrice,collateralValue,collateralAmount,owner,timestamp
ETH,ethereum,aave-v2,232.49569355004195,2.3249569355004196,0.01,0x0592f8981cc732ce3b0d7d19c1a72e63a7e4e97c,1678938049
ETH,ethereum,aave-v2,584.6997307064026,228.07308800365269,0.3900687413146353,0x05a03979cf7a9be0e08cb139084d36165e83a7fe,1678938049
ETH,ethereum,aave-v2,693.7675770181617,1318.881514313684,1.901042305814124,0x05bc8d08b394f51479f5f5ce71a0e4831159bdda,1678938049
ETH,ethereum,aave-v2,984.5106384804601,718.7948461166659,0.7301036860567475,0x05bdac85005e75c04d5cae59434a9e4182aefd90,1678938049
ETH,ethereum,aave-v2,790.8843606708032,388.36559067131725,0.4910523080035592,0x05c381218c2454bf2f2cb2df567789e8b539465f,1678938049
ETH,ethereum,aave-v2,484.49612403100775,11627.906976744185,24,0x05ccf4de877dc5df80463c30ed1916eba7cba689,1678938049
ETH,ethereum,aave-v2,462.7739300677958,4387.096857042704,9.48,0x05e0ef3feb4c88c9fca77d0c6b353e2dd73251fb,1678938049
ETH,ethereum,aave-v2,1018.2752634941212,35679.91422325581,35.03955708481354,0x05e24e336fc9603ffac46d69371a2352f704c0c4,1678938049
ETH,ethereum,aave-v2,1260.44102762052,1.0452748022143648,0.000829292905664655,0x05ed0f92f802fbdfd567c723f22b0e266f14072b,1678938049
ETH,ethereum,aave-v2,774.1686930367118,34893.45478858552,45.07215946916474,0x05efda8d93ac94d7047843bd1923dbd4390595dc,1678938049
ETH,ethereum,aave-v2,525.4063340096616,2307.314977544764,4.391486794489873,0x05fbc20d48282b9d446e0f8633950fa415836f34,1678938049
ETH,ethereum,aave-v2,7.262118730374106,11.329613953488373,1.5600975932962653,0x06097b4cf0be39722dbfa921a3202a406d76fdb9,1678938049
ETH,ethereum,aave-v2,1007.271031863504,205.91679767441858,0.2044303778829634,0x0627b27d5be5bd488b5eca14ecc058195824cff2,1678938049
ETH,ethereum,aave-v2,1354.967418984573,416753.71106990165,307.57471008581246,0x065ad8ae434ad88cf67c031a9748b6719301cedb,1678938049
ETH,ethereum,aave-v2,790.643770790011,4702.210731758378,5.947319014554342,0x067232d22d5bb8dc7cdaba5a909ac8b089539462,1678938049
ETH,ethereum,aave-v2,0.9526595762866781,0.09526595762866781,0.1,0x068807cd729fffb0d89bed8b16c652334f50d8b0,1678938049
ETH,ethereum,aave-v2,3.3344604533719937,0.14655366068284625,0.0439512367089683,0x0697f14634b1b5c10a9c258cb98f75b83e44d871,1678938049
ETH,ethereum,aave-v2,735.727981349115,25468.006127412664,34.61606296489038,0x06af8f7f2cef7ed177468d9db3caabee3a911d6c,1678938049
ETH,ethereum,aave-v2,1240.240719046421,79.51442683189136,0.0641120917986206,0x06d7ea5217153697e68e1844ecc45d08ee4b8777,1678938049
ETH,ethereum,aave-v2,930.2325503875968,139.53488255813951,0.15,0x06f2fa5d8724be0f269ddde588da3ebb5f914dcd,1678938049
ETH,ethereum,aave-v2,581.2392338751049,11.624784677502099,0.02,0x0700afebe772b00ed807864814fb7409fba14701,1678938049
ETH,ethereum,aave-v2,1481.8265539574686,0.8215311089526391,0.00055440436450447,0x070360c5b5f61bd72a7418490bf57f6d9d4a45e1,1678938049
ETH,ethereum,aave-v2,781.8836175452911,33.67589069767441,0.04307020884182129,0x07379370e6900e539e5789bdd79dbf74253c290f,1678938049
ETH,ethereum,aave-v2,1489.6799781280868,22.151129767047685,0.01486972376099363,0x07403dc18592e7efdc358bff4becc60ac829dc0c,1678938049
ETH,ethereum,aave-v2,1023.9952222632827,252.7027193400218,0.2467811507767451,0x07435e2369d3cd72a9737e6275a4c8b625cad5cb,1678938049
ETH,ethereum,aave-v2,232.49569355004195,2.3249569355004196,0.01,0x07523e9cf675fc61c122d48b2256c9c62a3db744,1678938049
ETH,ethereum,aave-v2,293.28375078175543,813953.4883720931,2775.3105523319273,0x0773ba87a7e1df71c547ee75b1fea7cd9749e619,1678938049
ETH,ethereum,aave-v2,2.109005257784331,0.0008436021031137324,0.0004,0x0788b0bb180b8308b0485d7c7876bfdaf0cfbb24,1678938049
ETH,ethereum,aave-v2,41.481171744186035,2074.0585872093015,50,0x0793d0ea39d6fd6148fa231f769dc5f2340c5fb6,1678938049
ETH,ethereum,aave-v2,290.69767441860466,58.139534883720934,0.2,0x07a73d2eaf948246ffc48740b822c916122eca85,1678938049
ETH,ethereum,aave-v2,1266.2976142460006,1571.0208380422678,1.240641078659625,0x07c4e9ff4d7dd0c3f2ad422800b9bee95125315b,1678938049
ETH,ethereum,aave-v2,598.1072005069818,484.7745740804461,0.8105145259403832,0x07eb24c647b83ea7ff33e8b411e3b759b4c4f8c2,1678938049
ETH,ethereum,aave-v2,891.5630224428008,209.62087044490164,0.23511615574921413,0x07f23457d4282e3119244a62448483357ee25cf5,1678938049
ETH,ethereum,aave-v2,429.1716855187244,8154.262024855763,19,0x082e81a7a2fb5b5c363fbb2b2287e527609a0ce6,1678938049
ETH,ethereum,aave-v2,750.8964083618949,2633.759310389743,3.5074868930793994,0x085845924b25fe06680e28698ea4992cf5241168,1678938049
ETH,ethereum,aave-v2,780.3001101624926,702.2700991462433,0.9,0x0869ac583195c0e52e1176399582d50bbee3b5fc,1678938049
ETH,ethereum,aave-v2,1611.5503274054504,49.80368488372093,0.030904206984279186,0x087dabe5511e2519858dc0cd0b1107ca678fa502,1678938049
ETH,ethereum,aave-v2,147.8566305493436,3646.187475376177,24.660290592509813,0x088a649833140e9f2e7cb574a907a3134f3dbeca,1678938049
ETH,ethereum,aave-v2,1467.2243665436572,56.805296549992015,0.03871616219393108,0x08ba994f2c466ca23093ff82bc06bd479ff8d099,1678938049
ETH,ethereum,aave-v2,885.613929576761,6.588398837209302,0.007439357734987217,0x08e70887ed7405932add92e5da735b1caf06416f,1678938049
ETH,ethereum,aave-v2,1062.067920140174,0.4779305640630783,0.00045,0x08f0565e8aba8e9cbfffcbbc39e0be38d01ace13,1678938049
ETH,ethereum,aave-v2,232.49569355004195,2.3249569355004196,0.01,0x08fbe85eb1dec3a697116a5e914e9dd8905c734d,1678938049
ETH,ethereum,aave-v2,1198.8462039434185,19.66111564983562,0.016400031618036937,0x090dc9a7ca68c4be3f5251038a08aec1dc798825,1678938049
ETH,ethereum,aave-v2,693.7257699588282,52916.63887906977,76.27890035310395,0x090e6cd6c13dac5d58ee9441d0e72bbde5ee00b4,1678938049
ETH,ethereum,aave-v2,106.78164830013132,1833.0361214294055,17.166209274811795,0x090e89409ee346849a1ba83559b2073c2951dc18,1678938049
ETH,ethereum,aave-v2,102.39535884694754,716.7675119286328,7,0x090f74a8108e9120e3e5517503806a5a1a966406,1678938049
ETH,ethereum,aave-v2,1108.8941897225916,326.39444697037953,0.294342282605009,0x091db03137f37ffb5d12744fd917cedbb84e911b,1678938049
ETH,ethereum,aave-v2,930.455009998646,1614.1926686468623,1.7348422559938834,0x0929ec1f6257a5df91a2b7c7af1292b0bbce9b02,1678938049
ETH,ethereum,aave-v2,816.6436400410208,14428.390480329484,17.667915076892942,0x0937fb0d0a0b8c5e261f6de08da600231e958781,1678938049
ETH,ethereum,aave-v2,288.54655705930753,5.852244847175209,0.020281804457546675,0x094746bad20b828d57b973ce8d91939cfc88dd9b,1678938049
ETH,ethereum,aave-v2,645.9948320413437,581.3953488372093,0.9,0x0947d44690bbe68bfa86c81783e071f8e578fbee,1678938049
ETH,ethereum,aave-v2,521.034280409218,184501.65316395348,354.10655325604813,0x095aeab3c277f888a9f2dedda04e70b94908713d,1678938049
ETH,ethereum,aave-v2,266.4086542007873,7592.60748778964,28.4998530192913,0x09677e2b280fccf1b047b46282ecab081c669aaa,1678938049
ETH,ethereum,aave-v2,529.8808324772249,5298.808444829104,10.000000226573311,0x0974ff7e79d93c462421f23520c0e6ba300dcb97,1678938049
ETH,ethereum,aave-v2,577.1484747657083,0.19917393864164593,0.0003451,0x09877a3e0efc16f973cfff48bac79e9eca48f737,1678938049
ETH,ethereum,aave-v2,747.2784807758353,200.49838241975937,0.26830477201966135,0x09921ff6b3a78faa3ddbde4ccd80bb06ed4119b6,1678938049
ETH,ethereum,aave-v2,207.14712823466135,10940.42224772855,52.81474255020794,0x09b88a5226a88c725e3a2531fc44ad3fbe201f96,1678938049
ETH,ethereum,aave-v2,234.08979388700837,11.704489694350418,0.05,0x09c8acc77ae0d455a9667a4499f344bf1365cd9c,1678938049
ETH,ethereum,aave-v2,232.79454912903591,0.2327945491290359,0.001,0x09d134fb8c7a441ea62eeedaf651952bb867ae32,1678938049
ETH,ethereum,aave-v2,953.613189476154,28608.39568428462,30,0x09d8d37669e92e915ff037691acbd2467dac4a89,1678938049
ETH,ethereum,aave-v2,1073.993142375442,4312.045177878778,4.014965280263765,0x09f2522360eec32c7d748023df6f87d557a7ccee,1678938049
ETH,ethereum,aave-v2,399.0005450056523,11569.962391378634,28.997359868806026,0x0a0241f6fa8904327c3b60cc9fa49825cdefe15e,1678938049
ETH,ethereum,aave-v2,721.34209608784,17673.77943846913,24.501245018586772,0x0a0d4a5e94d1bae4c5bb4aec0e0dcf5d7a70e6c5,1678938049
